"","log10_neutR","efficacy1","efficacy2","efficacy3","efficacy4","efficacy5"
"138",-4.863,8.08411959243978e-07,2.04749601665333e-06,6.99480126115952e-06,8.48043541132281e-05,0.000213051905532716
"139",-4.862,8.10920045827839e-07,2.05384828221098e-06,7.01650148115811e-06,8.50672864355407e-05,0.000213711814994592
"140",-4.861,8.13435913665155e-07,2.06022025507368e-06,7.03826901882169e-06,8.53310334319889e-05,0.000214373765150004
"141",-4.86,8.15959586896688e-07,2.0666119963795e-06,7.06010408295777e-06,8.55955976234632e-05,0.000215037762289297
"142",-4.859,8.18491089738104e-07,2.0730235674562e-06,7.08200688302148e-06,8.58609815386356e-05,0.000215703812722083
"143",-4.858,8.21030446480186e-07,2.07945502982176e-06,7.10397762911744e-06,8.61271877139812e-05,0.000216371922777299
"144",-4.857,8.23577681489076e-07,2.085906445185e-06,7.12601653200183e-06,8.63942186938032e-05,0.000217042098803264
"145",-4.856,8.26132819206516e-07,2.09237787544617e-06,7.14812380308447e-06,8.66620770302577e-05,0.000217714347167744
"146",-4.855,8.28695884150064e-07,2.09886938269755e-06,7.17029965443072e-06,8.69307652833758e-05,0.000218388674257999
"147",-4.854,8.31266900913349e-07,2.10538102922402e-06,7.19254429876365e-06,8.720028602109e-05,0.000219065086480856
"148",-4.853,8.33845894166292e-07,2.11191287750368e-06,7.21485794946595e-06,8.74706418192567e-05,0.000219743590262756
"149",-4.852,8.36432888655349e-07,2.11846499020844e-06,7.23724082058203e-06,8.77418352616812e-05,0.000220424192049821
"150",-4.851,8.39027909203754e-07,2.12503743020464e-06,7.25969312682015e-06,8.8013868940143e-05,0.000221106898307909
"151",-4.85,8.41630980711744e-07,2.13163026055362e-06,7.28221508355432e-06,8.82867454544183e-05,0.000221791715522679
"152",-4.849,8.44242128156806e-07,2.13824354451235e-06,7.30480690682646e-06,8.8560467412306e-05,0.000222478650199642
"153",-4.848,8.46861376593923e-07,2.14487734553403e-06,7.32746881334851e-06,8.88350374296525e-05,0.000223167708864231
"154",-4.847,8.49488751155795e-07,2.15153172726868e-06,7.35020102050439e-06,8.91104581303751e-05,0.000223858898061855
"155",-4.846,8.52124277053105e-07,2.1582067535638e-06,7.3730037463522e-06,8.93867321464882e-05,0.000224552224357962
"156",-4.845,8.54767979574739e-07,2.16490248846492e-06,7.39587720962622e-06,8.9663862118127e-05,0.000225247694338096
"157",-4.844,8.5741988408804e-07,2.17161899621626e-06,7.41882162973902e-06,8.99418506935729e-05,0.000225945314607962
"158",-4.843,8.60080016039052e-07,2.17835634126134e-06,7.44183722678367e-06,9.02207005292791e-05,0.000226645091793486
"159",-4.842,8.62748400952758e-07,2.18511458824358e-06,7.46492422153567e-06,9.05004142898944e-05,0.000227347032540873
"160",-4.841,8.65425064433328e-07,2.1918938020069e-06,7.48808283545518e-06,9.07809946482892e-05,0.000228051143516672
"161",-4.84,8.68110032164369e-07,2.19869404759642e-06,7.51131329068919e-06,9.1062444285581e-05,0.000228757431407836
"162",-4.839,8.7080332990916e-07,2.20551539025901e-06,7.53461581007348e-06,9.13447658911586e-05,0.000229465902921783
"163",-4.838,8.73504983510916e-07,2.21235789544395e-06,7.55799061713494e-06,9.16279621627089e-05,0.000230176564786459
"164",-4.837,8.76215018893018e-07,2.21922162880354e-06,7.58143793609357e-06,9.19120358062409e-05,0.000230889423750399
"165",-4.836,8.78933462059271e-07,2.22610665619373e-06,7.60495799186469e-06,9.2196989536112e-05,0.000231604486582787
"166",-4.835,8.81660339094158e-07,2.23301304367479e-06,7.62855101006114e-06,9.24828260750544e-05,0.000232321760073527
"167",-4.834,8.84395676163081e-07,2.23994085751188e-06,7.65221721699534e-06,9.27695481541989e-05,0.000233041251033294
"168",-4.833,8.87139499512612e-07,2.24689016417574e-06,7.67595683968152e-06,9.30571585131019e-05,0.000233762966293603
"169",-4.832,8.89891835470759e-07,2.25386103034331e-06,7.69977010583791e-06,9.33456598997719e-05,0.000234486912706874
"170",-4.831,8.92652710447196e-07,2.26085352289834e-06,7.72365724388887e-06,9.36350550706933e-05,0.000235213097146488
"171",-4.83,8.95422150933539e-07,2.2678677089321e-06,7.74761848296715e-06,9.3925346790855e-05,0.000235941526506858
"172",-4.829,8.98200183503585e-07,2.27490365574394e-06,7.77165405291598e-06,9.42165378337742e-05,0.000236672207703487
"173",-4.828,9.00986834813568e-07,2.281961430842e-06,7.79576418429137e-06,9.45086309815235e-05,0.000237405147673033
"174",-4.827,9.03782131602428e-07,2.28904110194384e-06,7.81994910836431e-06,9.48016290247582e-05,0.000238140353373375
"175",-4.826,9.0658610069205e-07,2.29614273697705e-06,7.84420905712291e-06,9.50955347627404e-05,0.000238877831783675
"176",-4.825,9.0939876898753e-07,2.30326640407998e-06,7.86854426327468e-06,9.5390351003367e-05,0.000239617589904441
"177",-4.824,9.12220163477439e-07,2.31041217160232e-06,7.89295496024881e-06,9.56860805631963e-05,0.000240359634757595
"178",-4.823,9.15050311234065e-07,2.31758010810579e-06,7.91744138219826e-06,9.5982726267473e-05,0.000241103973386534
"179",-4.822,9.17889239413696e-07,2.3247702823648e-06,7.94200376400218e-06,9.6280290950157e-05,0.000241850612856198
"180",-4.821,9.20736975256856e-07,2.33198276336711e-06,7.96664234126802e-06,9.65787774539482e-05,0.000242599560253131
"181",-4.82,9.23593546088582e-07,2.33921762031444e-06,7.99135735033383e-06,9.68781886303141e-05,0.00024335082268555
"182",-4.819,9.26458979318687e-07,2.34647492262323e-06,8.01614902827059e-06,9.71785273395173e-05,0.00024410440728341
"183",-4.818,9.29333302442011e-07,2.35375473992524e-06,8.04101761288439e-06,9.74797964506412e-05,0.000244860321198466
"184",-4.817,9.32216543038694e-07,2.3610571420682e-06,8.06596334271872e-06,9.77819988416177e-05,0.00024561857160434
"185",-4.816,9.35108728774443e-07,2.36838219911655e-06,8.09098645705687e-06,9.8085137399255e-05,0.000246379165696594
"186",-4.815,9.38009887400786e-07,2.37572998135205e-06,8.11608719592401e-06,9.83892150192633e-05,0.000247142110692782
"187",-4.814,9.40920046755353e-07,2.38310055927449e-06,8.14126580008974e-06,9.86942346062836e-05,0.000247907413832531
"188",-4.813,9.43839234762129e-07,2.39049400360235e-06,8.16652251107017e-06,9.9000199073914e-05,0.000248675082377598
"189",-4.812,9.46767479431727e-07,2.39791038527347e-06,8.19185757113037e-06,9.93071113447372e-05,0.000249445123611939
"190",-4.811,9.49704808861667e-07,2.40534977544576e-06,8.21727122328669e-06,9.96149743503495e-05,0.000250217544841778
"191",-4.81,9.52651251236628e-07,2.41281224549786e-06,8.24276371130901e-06,9.99237910313864e-05,0.000250992353395674
"192",-4.809,9.55606834828727e-07,2.42029786702981e-06,8.2683352797231e-06,0.000100233564337551,0.000251769556624581
"193",-4.808,9.58571587997799e-07,2.42780671186379e-06,8.29398617381306e-06,0.000100544297227644,0.000252549161901929
"194",-4.807,9.61545539191649e-07,2.43533885204474e-06,8.31971663962351e-06,0.000100855992669586,0.000253331176623679
"195",-4.806,9.64528716946345e-07,2.44289435984113e-06,8.34552692396209e-06,0.000101168653640453,0.000254115608208398
"196",-4.805,9.67521149886478e-07,2.45047330774556e-06,8.37141727440174e-06,0.000101482283126497,0.000254902464097324
"197",-4.804,9.70522866725441e-07,2.45807576847552e-06,8.39738793928306e-06,0.000101796884123181,0.000255691751754435
"198",-4.803,9.7353389626571e-07,2.4657018149741e-06,8.42343916771681e-06,0.000102112459635202,0.000256483478666519
"199",-4.802,9.76554267399112e-07,2.47335152041062e-06,8.44957120958613e-06,0.000102429012676521,0.000257277652343242
"200",-4.801,9.79584009107102e-07,2.4810249581814e-06,8.47578431554904e-06,0.000102746546270391,0.000258074280317213
"201",-4.8,9.82623150461055e-07,2.48872220191045e-06,8.50207873704086e-06,0.000103065063449388,0.000258873370144061
"202",-4.799,9.85671720622522e-07,2.49644332545011e-06,8.52845472627651e-06,0.000103384567255437,0.000259674929402496
"203",-4.798,9.88729748843534e-07,2.50418840288186e-06,8.55491253625306e-06,0.000103705060739839,0.000260478965694383
"204",-4.797,9.91797264466863e-07,2.51195750851698e-06,8.58145242075204e-06,0.000104026546963306,0.000261285486644813
"205",-4.796,9.94874296926312e-07,2.51975071689723e-06,8.60807463434189e-06,0.000104349028995982,0.000262094499902167
"206",-4.795,9.97960875747002e-07,2.52756810279564e-06,8.63477943238053e-06,0.000104672509917477,0.000262906013138193
"207",-4.794,1.00105703054565e-06,2.53540974121716e-06,8.66156707101761e-06,0.000104996992816896,0.000263720034048072
"208",-4.793,1.00416279103084e-06,2.54327570739941e-06,8.68843780719706e-06,0.000105322480792865,0.000264536570350489
"209",-4.792,1.00727818700334e-06,2.55116607681343e-06,8.71539189865963e-06,0.000105648976953562,0.000265355629787706
"210",-4.791,1.01040324835635e-06,2.55908092516431e-06,8.74242960394517e-06,0.000105976484416748,0.000266177220125629
"211",-4.79,1.01353800507584e-06,2.56702032839205e-06,8.76955118239533e-06,0.000106305006309793,0.000267001349153883
"212",-4.789,1.01668248724076e-06,2.57498436267216e-06,8.79675689415583e-06,0.000106634545769707,0.000267828024685882
"213",-4.788,1.01983672502342e-06,2.58297310441647e-06,8.82404700017907e-06,0.00010696510594317,0.000268657254558899
"214",-4.787,1.0230007486897e-06,2.59098663027384e-06,8.85142176222669e-06,0.00010729668998656,0.000269489046634139
"215",-4.786,1.02617458859939e-06,2.5990250171309e-06,8.8788814428719e-06,0.000107629301065986,0.000270323408796813
"216",-4.785,1.02935827520646e-06,2.60708834211276e-06,8.90642630550213e-06,0.000107962942357314,0.000271160348956204
"217",-4.784,1.03255183905936e-06,2.6151766825838e-06,8.93405661432155e-06,0.000108297617046199,0.000271999875045749
"218",-4.783,1.03575531080131e-06,2.62329011614836e-06,8.96177263435352e-06,0.000108633328328114,0.000272841995023101
"219",-4.782,1.03896872117059e-06,2.63142872065153e-06,8.98957463144322e-06,0.00010897007940838,0.00027368671687021
"220",-4.781,1.04219210100086e-06,2.63959257417987e-06,9.01746287226014e-06,0.0001093078735022,0.000274534048593393
"221",-4.78,1.04542548122141e-06,2.64778175506215e-06,9.0454376243006e-06,0.000109646713834681,0.000275383998223403
"222",-4.779,1.04866889285748e-06,2.65599634187012e-06,9.07349915589046e-06,0.000109986603640873,0.000276236573815512
"223",-4.778,1.05192236703059e-06,2.66423641341928e-06,9.10164773618751e-06,0.000110327546165794,0.000277091783449576
"224",-4.777,1.05518593495878e-06,2.67250204876959e-06,9.12988363518414e-06,0.000110669544664463,0.000277949635230112
"225",-4.776,1.05845962795695e-06,2.68079332722626e-06,9.15820712370998e-06,0.000111012602401929,0.000278810137286374
"226",-4.775,1.06174347743714e-06,2.6891103283405e-06,9.18661847343433e-06,0.000111356722653304,0.000279673297772424
"227",-4.774,1.06503751490886e-06,2.6974531319103e-06,9.21511795686898e-06,0.000111701908703791,0.000280539124867209
"228",-4.773,1.06834177197934e-06,2.70582181798118e-06,9.24370584737062e-06,0.000112048163848716,0.000281407626774633
"229",-4.772,1.07165628035389e-06,2.71421646684694e-06,9.27238241914353e-06,0.000112395491393561,0.000282278811723634
"230",-4.771,1.07498107183617e-06,2.72263715905048e-06,9.30114794724232e-06,0.000112743894653991,0.00028315268796826
"231",-4.77,1.07831617832852e-06,2.73108397538452e-06,9.33000270757437e-06,0.00011309337695589,0.000284029263787743
"232",-4.769,1.08166163183221e-06,2.73955699689239e-06,9.35894697690257e-06,0.000113443941635386,0.000284908547486574
"233",-4.768,1.08501746444783e-06,2.74805630486885e-06,9.38798103284804e-06,0.000113795592038892,0.000285790547394579
"234",-4.767,1.08838370837553e-06,2.75658198086078e-06,9.41710515389263e-06,0.000114148331523124,0.000286675271866997
"235",-4.766,1.09176039591538e-06,2.76513410666809e-06,9.44631961938178e-06,0.000114502163455148,0.000287562729284554
"236",-4.765,1.09514755946763e-06,2.77371276434436e-06,9.47562470952698e-06,0.000114857091212397,0.000288452928053542
"237",-4.764,1.09854523153304e-06,2.78231803619773e-06,9.5050207054086e-06,0.000115213118182714,0.00028934587660589
"238",-4.763,1.10195344471323e-06,2.79095000479166e-06,9.53450788897862e-06,0.000115570247764377,0.00029024158339925
"239",-4.762,1.10537223171093e-06,2.79960875294572e-06,9.56408654306317e-06,0.000115928483366134,0.000291140056917067
"240",-4.761,1.10880162533033e-06,2.80829436373635e-06,9.59375695136533e-06,0.000116287828407234,0.000292041305668655
"241",-4.76,1.11224165847741e-06,2.81700692049774e-06,9.62351939846792e-06,0.00011664828631746,0.000292945338189286
"242",-4.759,1.11569236416019e-06,2.82574650682255e-06,9.65337416983606e-06,0.00011700986053716,0.000293852163040251
"243",-4.758,1.11915377548913e-06,2.83451320656274e-06,9.68332155182009e-06,0.000117372554517282,0.000294761788808955
"244",-4.757,1.12262592567739e-06,2.8433071038304e-06,9.71336183165813e-06,0.0001177363717194,0.000295674224108982
"245",-4.756,1.12610884804116e-06,2.85212828299848e-06,9.74349529747894e-06,0.000118101315615755,0.000296589477580179
"246",-4.755,1.12960257600002e-06,2.86097682870172e-06,9.77372223830472e-06,0.000118467389689282,0.000297507557888739
"247",-4.754,1.1331071430772e-06,2.86985282583734e-06,9.80404294405375e-06,0.000118834597433644,0.00029842847372727
"248",-4.753,1.13662258289991e-06,2.87875635956592e-06,9.83445770554322e-06,0.000119202942353265,0.000299352233814882
"249",-4.752,1.14014892919973e-06,2.88768751531222e-06,9.86496681449213e-06,0.000119572427963364,0.000300278846897265
"250",-4.751,1.14368621581284e-06,2.89664637876596e-06,9.89557056352386e-06,0.000119943057789986,0.000301208321746766
"251",-4.75,1.14723447668042e-06,2.90563303588269e-06,9.92626924616922e-06,0.000120314835370036,0.000302140667162472
"252",-4.749,1.15079374584894e-06,2.91464757288457e-06,9.95706315686903e-06,0.000120687764251313,0.000303075891970287
"253",-4.748,1.15436405747046e-06,2.9236900762612e-06,9.98795259097708e-06,0.000121061847992541,0.000304014005023015
"254",-4.747,1.15794544580304e-06,2.93276063277053e-06,1.0018937844763e-05,0.000121437090163406,0.000304955015200441
"255",-4.746,1.16153794521098e-06,2.94185932943954e-06,1.00500192154149e-05,0.000121813494344586,0.000305898931409406
"256",-4.745,1.16514159016521e-06,2.95098625356524e-06,1.00811970010424e-05,0.000122191064127788,0.000306845762583899
"257",-4.744,1.16875641524357e-06,2.96014149271538e-06,1.01124715006795e-05,0.000122569803115777,0.000307795517685127
"258",-4.743,1.17238245513121e-06,2.96932513472935e-06,1.01438430142873e-05,0.000122949714922414,0.0003087482057016
"259",-4.742,1.17601974462086e-06,2.97853726771904e-06,1.01753118427569e-05,0.00012333080317269,0.00030970383564922
"260",-4.741,1.17966831861318e-06,2.98777798006962e-06,1.02068782879124e-05,0.000123713071502756,0.000310662416571351
"261",-4.74,1.1833282121171e-06,2.99704736044043e-06,1.02385426525136e-05,0.000124096523559961,0.00031162395753891
"262",-4.739,1.1869994602502e-06,3.00634549776586e-06,1.02703052402593e-05,0.000124481163002886,0.000312588467650446
"263",-4.738,1.19068209823894e-06,3.01567248125612e-06,1.03021663557895e-05,0.000124866993501375,0.000313555956032224
"264",-4.737,1.19437616141911e-06,3.02502840039816e-06,1.03341263046891e-05,0.000125254018736572,0.000314526431838305
"265",-4.736,1.19808168523611e-06,3.03441334495653e-06,1.03661853934903e-05,0.000125642242400958,0.000315499904250635
"266",-4.735,1.20179870524528e-06,3.0438274049742e-06,1.03983439296758e-05,0.000126031668198378,0.000316476382479121
"267",-4.734,1.20552725711229e-06,3.05327067077346e-06,1.04306022216815e-05,0.000126422299844086,0.000317455875761723
"268",-4.733,1.20926737661345e-06,3.06274323295677e-06,1.04629605788998e-05,0.000126814141064769,0.000318438393364529
"269",-4.732,1.21301909963604e-06,3.0722451824076e-06,1.04954193116822e-05,0.000127207195598592,0.000319423944581845
"270",-4.731,1.2167824621787e-06,3.08177661029139e-06,1.05279787313425e-05,0.000127601467195226,0.000320412538736279
"271",-4.73,1.2205575003517e-06,3.09133760805632e-06,1.05606391501597e-05,0.000127996959615885,0.000321404185178823
"272",-4.729,1.2243442503774e-06,3.10092826743426e-06,1.05934008813811e-05,0.000128393676633364,0.000322398893288942
"273",-4.728,1.22814274859048e-06,3.11054868044161e-06,1.06262642392251e-05,0.00012879162203207,0.000323396672474653
"274",-4.727,1.23195303143836e-06,3.12019893938019e-06,1.06592295388844e-05,0.000129190799608062,0.000324397532172614
"275",-4.726,1.23577513548152e-06,3.12987913683815e-06,1.06922970965288e-05,0.000129591213169083,0.000325401481848214
"276",-4.725,1.23960909739387e-06,3.13958936569084e-06,1.07254672293086e-05,0.000129992866534595,0.00032640853099565
"277",-4.724,1.24345495396309e-06,3.14932971910166e-06,1.07587402553571e-05,0.000130395763535821,0.000327418689138017
"278",-4.723,1.24731274209099e-06,3.15910029052305e-06,1.07921164937943e-05,0.000130799908015774,0.000328431965827399
"279",-4.722,1.25118249879384e-06,3.1689011736973e-06,1.08255962647293e-05,0.000131205303829296,0.000329448370644947
"280",-4.721,1.25506426120276e-06,3.17873246265746e-06,1.08591798892638e-05,0.000131611954843093,0.000330467913200971
"281",-4.72,1.25895806656407e-06,3.18859425172831e-06,1.08928676894952e-05,0.000132019864935775,0.000331490603135029
"282",-4.719,1.26286395223961e-06,3.19848663552716e-06,1.09266599885192e-05,0.000132429037997885,0.000332516450116009
"283",-4.718,1.26678195570715e-06,3.20840970896486e-06,1.09605571104335e-05,0.000132839477931945,0.00033354546384222
"284",-4.717,1.27071211456072e-06,3.21836356724663e-06,1.09945593803405e-05,0.000133251188652482,0.000334577654041479
"285",-4.716,1.27465446651096e-06,3.22834830587302e-06,1.10286671243505e-05,0.000133664174086075,0.000335613030471198
"286",-4.715,1.27860904938553e-06,3.23836402064081e-06,1.1062880669585e-05,0.000134078438171383,0.000336651602918476
"287",-4.714,1.28257590112941e-06,3.24841080764391e-06,1.10972003441797e-05,0.000134493984859189,0.000337693381200183
"288",-4.713,1.28655505980531e-06,3.25848876327435e-06,1.11316264772874e-05,0.000134910818112431,0.000338738375163052
"289",-4.712,1.29054656359403e-06,3.2685979842231e-06,1.11661593990818e-05,0.000135328941906243,0.000339786594683766
"290",-4.711,1.29455045079479e-06,3.27873856748109e-06,1.12007994407598e-05,0.00013574836022799,0.000340838049669049
"291",-4.71,1.29856675982565e-06,3.28891061034009e-06,1.12355469345455e-05,0.00013616907707731,0.000341892750055757
"292",-4.709,1.30259552922384e-06,3.29911421039366e-06,1.12704022136928e-05,0.000136591096466145,0.000342950705810963
"293",-4.708,1.30663679764614e-06,3.30934946553807e-06,1.13053656124888e-05,0.000137014422418779,0.00034401192693205
"294",-4.707,1.31069060386926e-06,3.31961647397328e-06,1.13404374662571e-05,0.000137439058971884,0.000345076423446805
"295",-4.706,1.31475698679019e-06,3.32991533420381e-06,1.13756181113608e-05,0.000137865010174548,0.000346144205413502
"296",-4.705,1.31883598542662e-06,3.34024614503978e-06,1.14109078852059e-05,0.000138292280088317,0.000347215282921
"297",-4.704,1.32292763891726e-06,3.35060900559776e-06,1.14463071262445e-05,0.000138720872787233,0.000348289666088831
"298",-4.703,1.32703198652223e-06,3.36100401530178e-06,1.14818161739779e-05,0.000139150792357874,0.000349367365067288
"299",-4.702,1.33114906762346e-06,3.37143127388429e-06,1.151743536896e-05,0.000139582042899387,0.000350448390037527
"300",-4.701,1.33527892172505e-06,3.38189088138705e-06,1.15531650528005e-05,0.000140014628523532,0.000351532751211647
"301",-4.7,1.33942158845365e-06,3.39238293816218e-06,1.15890055681682e-05,0.000140448553354716,0.000352620458832788
"302",-4.699,1.34357710755884e-06,3.40290754487306e-06,1.16249572587943e-05,0.000140883821530037,0.000353711523175226
"303",-4.698,1.34774551891351e-06,3.41346480249529e-06,1.16610204694756e-05,0.000141320437199314,0.00035480595454446
"304",-4.697,1.35192686251426e-06,3.42405481231773e-06,1.16971955460779e-05,0.000141758404525136,0.000355903763277311
"305",-4.696,1.35612117848175e-06,3.43467767594338e-06,1.17334828355392e-05,0.000142197727682894,0.00035700495974201
"306",-4.695,1.36032850706112e-06,3.4453334952904e-06,1.17698826858731e-05,0.000142638410860821,0.000358109554338291
"307",-4.694,1.36454888862235e-06,3.45602237259311e-06,1.18063954461723e-05,0.000143080458260036,0.000359217557497494
"308",-4.693,1.36878236366066e-06,3.46674441040292e-06,1.18430214666115e-05,0.000143523874094575,0.000360328979682649
"309",-4.692,1.37302897279689e-06,3.47749971158935e-06,1.18797610984512e-05,0.000143968662591437,0.000361443831388571
"310",-4.691,1.37728875677792e-06,3.488288379341e-06,1.19166146940408e-05,0.000144414827990623,0.000362562123141965
"311",-4.69,1.381561756477e-06,3.49911051716654e-06,1.19535826068221e-05,0.000144862374545172,0.000363683865501505
"312",-4.689,1.3858480128942e-06,3.50996622889571e-06,1.19906651913326e-05,0.000145311306521204,0.000364809069057947
"313",-4.688,1.3901475671568e-06,3.52085561868032e-06,1.20278628032091e-05,0.000145761628197959,0.000365937744434207
"314",-4.687,1.39446046051961e-06,3.53177879099521e-06,1.20651757991906e-05,0.000146213343867834,0.000367069902285468
"315",-4.686,1.39878673436549e-06,3.54273585063933e-06,1.21026045371223e-05,0.00014666645783643,0.000368205553299276
"316",-4.685,1.40312643020563e-06,3.55372690273666e-06,1.21401493759588e-05,0.000147120974422585,0.000369344708195627
"317",-4.684,1.40747958968002e-06,3.56475205273726e-06,1.21778106757674e-05,0.00014757689795842,0.000370487377727074
"318",-4.683,1.41184625455782e-06,3.5758114064183e-06,1.22155887977318e-05,0.000148034232789376,0.00037163357267882
"319",-4.682,1.41622646673777e-06,3.58690506988502e-06,1.22534841041551e-05,0.000148492983274253,0.00037278330386881
"320",-4.681,1.42062026824859e-06,3.59803314957181e-06,1.22914969584642e-05,0.000148953153785258,0.000373936582147838
"321",-4.68,1.42502770124938e-06,3.60919575224317e-06,1.2329627725212e-05,0.000149414748708037,0.000375093418399637
"322",-4.679,1.42944880803003e-06,3.62039298499477e-06,1.23678767700819e-05,0.000149877772441723,0.00037625382354098
"323",-4.678,1.43388363101161e-06,3.6316249552545e-06,1.24062444598911e-05,0.000150342229398973,0.000377417808521779
"324",-4.677,1.43833221274683e-06,3.64289177078342e-06,1.24447311625936e-05,0.000150808124006011,0.000378585384325179
"325",-4.676,1.44279459592035e-06,3.65419353967688e-06,1.24833372472844e-05,0.000151275460702666,0.000379756561967663
"326",-4.675,1.44727082334929e-06,3.66553037036551e-06,1.25220630842025e-05,0.000151744243942422,0.000380931352499148
"327",-4.674,1.45176093798358e-06,3.67690237161627e-06,1.2560909044735e-05,0.000152214478192447,0.000382109767003082
"328",-4.673,1.4562649829064e-06,3.68830965253349e-06,1.259987550142e-05,0.000152686167933646,0.000383291816596549
"329",-4.672,1.46078300133459e-06,3.69975232255992e-06,1.26389628279506e-05,0.000153159317660698,0.000384477512430364
"330",-4.671,1.46531503661903e-06,3.71123049147777e-06,1.26781713991784e-05,0.000153633931882097,0.000385666865689173
"331",-4.67,1.46986113224511e-06,3.72274426940981e-06,1.27175015911171e-05,0.000154110015120196,0.000386859887591561
"332",-4.669,1.47442133183311e-06,3.73429376682032e-06,1.27569537809461e-05,0.000154587571911248,0.000388056589390143
"333",-4.668,1.47899567913864e-06,3.74587909451627e-06,1.27965283470138e-05,0.000155066606805449,0.00038925698237167
"334",-4.667,1.48358421805303e-06,3.75750036364832e-06,1.28362256688418e-05,0.000155547124366982,0.000390461077857131
"335",-4.666,1.48818699260379e-06,3.76915768571187e-06,1.28760461271281e-05,0.000156029129174057,0.000391668887201851
"336",-4.665,1.49280404695501e-06,3.7808511725482e-06,1.2915990103751e-05,0.000156512625818953,0.000392880421795598
"337",-4.664,1.49743542540778e-06,3.79258093634544e-06,1.29560579817723e-05,0.000156997618908066,0.00039409569306268
"338",-4.663,1.50208117240062e-06,3.80434708963973e-06,1.29962501454416e-05,0.000157484113061945,0.00039531471246205
"339",-4.662,1.50674133250991e-06,3.81614974531628e-06,1.30365669801997e-05,0.000157972112915341,0.00039653749148741
"340",-4.661,1.51141595045032e-06,3.82798901661045e-06,1.30770088726819e-05,0.000158461623117247,0.000397764041667312
"341",-4.66,1.51610507107523e-06,3.83986501710878e-06,1.31175762107225e-05,0.000158952648330943,0.00039899437456526
"342",-4.659,1.52080873937718e-06,3.85177786075019e-06,1.31582693833578e-05,0.000159445193234038,0.00040022850177982
"343",-4.658,1.52552700048825e-06,3.86372766182696e-06,1.31990887808303e-05,0.000159939262518513,0.000401466434944715
"344",-4.657,1.53025989968056e-06,3.87571453498592e-06,1.32400347945919e-05,0.000160434860890769,0.000402708185728937
"345",-4.656,1.53500748236667e-06,3.88773859522949e-06,1.32811078173084e-05,0.000160931993071667,0.000403953765836846
"346",-4.655,1.53976979410002e-06,3.89979995791678e-06,1.33223082428625e-05,0.00016143066379657,0.000405203187008279
"347",-4.654,1.54454688057534e-06,3.91189873876474e-06,1.33636364663582e-05,0.000161930877815395,0.000406456461018652
"348",-4.653,1.54933878762916e-06,3.92403505384924e-06,1.34050928841241e-05,0.00016243263989265,0.000407713599679069
"349",-4.652,1.55414556124016e-06,3.93620901960617e-06,1.34466778937173e-05,0.000162935954807479,0.000408974614836421
"350",-4.651,1.55896724752969e-06,3.94842075283261e-06,1.34883918939275e-05,0.000163440827353711,0.000410239518373501
"351",-4.65,1.56380389276214e-06,3.96067037068787e-06,1.35302352847806e-05,0.000163947262339901,0.000411508322209103
"352",-4.649,1.56865554334548e-06,3.9729579906947e-06,1.35722084675425e-05,0.000164455264589377,0.000412781038298134
"353",-4.648,1.57352224583158e-06,3.98528373074035e-06,1.36143118447228e-05,0.000164964838940282,0.000414057678631716
"354",-4.647,1.57840404691676e-06,3.99764770907772e-06,1.3656545820079e-05,0.000165475990245621,0.000415338255237294
"355",-4.646,1.58330099344221e-06,4.01005004432653e-06,1.36989107986204e-05,0.000165988723373308,0.00041662278017875
"356",-4.645,1.58821313239441e-06,4.02249085547439e-06,1.37414071866113e-05,0.000166503043206207,0.000417911265556502
"357",-4.644,1.5931405109056e-06,4.03497026187798e-06,1.37840353915757e-05,0.00016701895464218,0.000419203723507617
"358",-4.643,1.59808317625424e-06,4.04748838326424e-06,1.38267958223008e-05,0.000167536462594136,0.00042050016620592
"359",-4.642,1.60304117586547e-06,4.06004533973141e-06,1.38696888888409e-05,0.000168055571990068,0.000421800605862097
"360",-4.641,1.60801455731154e-06,4.07264125175027e-06,1.39127150025215e-05,0.000168576287773108,0.000423105054723814
"361",-4.64,1.61300336831227e-06,4.08527624016527e-06,1.39558745759431e-05,0.000169098614901568,0.000424413525075818
"362",-4.639,1.61800765673553e-06,4.09795042619565e-06,1.39991680229851e-05,0.000169622558348986,0.000425726029240046
"363",-4.638,1.62302747059768e-06,4.1106639314367e-06,1.40425957588099e-05,0.000170148123104176,0.000427042579575744
"364",-4.637,1.62806285806403e-06,4.1234168778608e-06,1.40861581998669e-05,0.000170675314171269,0.000428363188479568
"365",-4.636,1.63311386744932e-06,4.1362093878187e-06,1.41298557638964e-05,0.000171204136569767,0.0004296878683857
"366",-4.635,1.63818054721817e-06,4.14904158404062e-06,1.41736888699334e-05,0.00017173459533458,0.000431016631765956
"367",-4.634,1.64326294598553e-06,4.16191358963745e-06,1.42176579383119e-05,0.000172266695516083,0.000432349491129896
"368",-4.633,1.64836111251719e-06,4.17482552810195e-06,1.42617633906691e-05,0.000172800442180154,0.000433686459024945
"369",-4.632,1.65347509573019e-06,4.18777752330991e-06,1.43060056499488e-05,0.00017333584040823,0.00043502754803649
"370",-4.631,1.65860494469334e-06,4.20076969952133e-06,1.43503851404061e-05,0.000173872895297343,0.000436372770788002
"371",-4.63,1.66375070862767e-06,4.21380218138167e-06,1.43949022876109e-05,0.000174411611960182,0.00043772213994115
